"participantid_in_session","participantcode","playerid_in_group","attack","endowment","playertullock","production","opponent_production","playertotal_production","arming","opponent_arming","playertotal_arming","playerprize","playerprob","playerprob_percent","opponent_attack","win_conflict","playerearnings","playerpayoff4","playerpayround4","belief_attack","belief_arming","playerproduction_est","playertype","groupid_in_subsession","grouptullock","period","sessioncode","treatment","playerpayoff1","playerpayoff2","playerpayoff3","comp1","comp2","likestowin","compulsive","playerr1","playerr2","playerr3","playerr4","playerr5","playerr6","playerr7","playerr8","playerr9","playerr10","playeractive","playerpassive","playerl1","playerl2","playerl3","playerl4","playerl5","playerl6","playerhead","playergamble","playersend","playerback","playerreturn1","playerreturn2","playerreturn3","playerreturn4","playerreturn5","playerreturn6","playerreturn7","playerreturn8","playerreturn9","playerspieler1","playerspieler2","playerrole1","playerpayround1","playerpayround2","playerfinal_payoff","playerfinal_payoff_help","auszahlung","age","male","playerdem_study","bachelor","playerdem_understand","playerattack_profit","playerattack_spite","playerattack_super","playerattack_fight1","playerattack_fight2","playerattack_encourage","playerattack_chance","playerattack_mistake","playerattack_understand","playernoattack_risk","playernoattack_efficient","playernoattack_ownprofit","playernoattack_otherprofit","playernoattack_discourage","playernoattack_mistake","playernoattack_understand","playerarming_attack","playerarming_security","playerarming_noattack","playerarming_inefficient","playerarming_unequala1","playerarming_unequala2","playerarming_unequalb1","playerarming_unequalb2","playerarming_understand","id","session","indep_obs","conflict","rel_arming","arm_def","arm_att","unarmed_peace","Strategies3","choose_UP","choose_UC","choose_AP","choose_AC","riskaverse","econstudent"
19,"5oj1xte0",1,0,100,1,70,40,110,30,60,90,50,0.333333343267441,33,1,0,0,NA,NA,NA,NA,NA,NA,12,1,4,"zfwu1g7b",1,70,0,59,5,4,7,6,0,0,1,1,1,0,0,0,1,1,50,20,1,1,1,0,0,0,0,0,16,5,0,0,0,0,0,0,5,5,5,16,5,0,10,5,192,19.2000007629395,19.5,20,1,12,1,3,4,4,4,4,4,4,4,4,4,2,0,1,0,3,3,3,3,0,2,0,NA,NA,NA,NA,3,435,400,402,1,0.3,30,NA,0,2,0,0,1,0,0.636363636363636,1
19,"5oj1xte0",2,0,100,1,80,20,100,20,80,100,45,0.200000002980232,20,1,0,0,NA,NA,NA,NA,NA,NA,9,1,2,"zfwu1g7b",1,70,0,59,5,4,7,6,0,0,1,1,1,0,0,0,1,1,50,20,1,1,1,0,0,0,0,0,16,5,0,0,0,0,0,0,5,5,5,16,5,0,10,5,192,19.2000007629395,19.5,20,1,12,1,3,4,4,4,4,4,4,4,4,4,2,0,1,0,3,3,3,3,0,2,0,NA,NA,NA,NA,3,435,400,402,1,0.2,20,NA,0,2,0,0,1,0,0.636363636363636,1
18,"5ymcuzex",2,1,100,1,10,100,110,90,0,90,50,1,100,0,1,50,NA,NA,1,50,50,NA,9,1,1,"cccbpqfg",1,80,0,16,2,2,5,3,0,0,1,1,1,0,0,1,1,1,40,40,1,0,0,0,0,0,0,0,8,NA,0,2,4,6,8,10,12,14,16,8,8,1,8,4,146,14.6000003814697,15,23,0,12,0,3,1,1,3,4,4,1,1,3,4,3,3,4,4,4,4,4,0,0,3,3,NA,NA,NA,NA,4,442,393,395,1,0.9,NA,90,0,4,0,0,0,1,0.727272727272727,1
18,"5ymcuzex",1,1,100,1,10,100,110,90,0,90,50,1,100,0,1,50,NA,NA,NA,NA,NA,NA,10,1,6,"cccbpqfg",1,80,0,16,2,2,5,3,0,0,1,1,1,0,0,1,1,1,40,40,1,0,0,0,0,0,0,0,8,NA,0,2,4,6,8,10,12,14,16,8,8,1,8,4,146,14.6000003814697,15,23,0,12,0,3,1,1,3,4,4,1,1,3,4,3,3,4,4,4,4,4,0,0,3,3,NA,NA,NA,NA,4,442,393,395,1,0.9,NA,90,0,4,0,0,0,1,0.727272727272727,1
18,"5ymcuzex",1,1,100,1,10,100,110,90,0,90,50,1,100,0,1,50,NA,NA,NA,NA,NA,NA,10,1,5,"cccbpqfg",1,80,0,16,2,2,5,3,0,0,1,1,1,0,0,1,1,1,40,40,1,0,0,0,0,0,0,0,8,NA,0,2,4,6,8,10,12,14,16,8,8,1,8,4,146,14.6000003814697,15,23,0,12,0,3,1,1,3,4,4,1,1,3,4,3,3,4,4,4,4,4,0,0,3,3,NA,NA,NA,NA,4,442,393,395,1,0.9,NA,90,0,4,0,0,0,1,0.727272727272727,1
18,"5ymcuzex",1,1,100,1,10,100,110,90,0,90,50,1,100,0,1,50,NA,NA,NA,NA,NA,NA,10,1,4,"cccbpqfg",1,80,0,16,2,2,5,3,0,0,1,1,1,0,0,1,1,1,40,40,1,0,0,0,0,0,0,0,8,NA,0,2,4,6,8,10,12,14,16,8,8,1,8,4,146,14.6000003814697,15,23,0,12,0,3,1,1,3,4,4,1,1,3,4,3,3,4,4,4,4,4,0,0,3,3,NA,NA,NA,NA,4,442,393,395,1,0.9,NA,90,0,4,0,0,0,1,0.727272727272727,1
18,"5ymcuzex",1,1,100,1,10,100,110,90,0,90,50,1,100,0,1,50,NA,NA,NA,NA,NA,NA,10,1,3,"cccbpqfg",1,80,0,16,2,2,5,3,0,0,1,1,1,0,0,1,1,1,40,40,1,0,0,0,0,0,0,0,8,NA,0,2,4,6,8,10,12,14,16,8,8,1,8,4,146,14.6000003814697,15,23,0,12,0,3,1,1,3,4,4,1,1,3,4,3,3,4,4,4,4,4,0,0,3,3,NA,NA,NA,NA,4,442,393,395,1,0.9,NA,90,0,4,0,0,0,1,0.727272727272727,1
18,"5ymcuzex",1,0,100,1,100,99,199,0,1,1,90,0,0,1,0,0,50,NA,NA,NA,NA,NA,10,1,7,"cccbpqfg",1,80,0,16,2,2,5,3,0,0,1,1,1,0,0,1,1,1,40,40,1,0,0,0,0,0,0,0,8,NA,0,2,4,6,8,10,12,14,16,8,8,1,8,4,146,14.6000003814697,15,23,0,12,0,3,1,1,3,4,4,1,1,3,4,3,3,4,4,4,4,4,0,0,3,3,NA,NA,NA,NA,4,442,393,395,1,0,0,NA,0,1,1,0,0,0,0.727272727272727,1
18,"5ymcuzex",1,1,100,1,10,50,60,90,50,140,27,0.642857134342194,64,0,1,27,NA,NA,NA,NA,NA,NA,10,1,2,"cccbpqfg",1,80,0,16,2,2,5,3,0,0,1,1,1,0,0,1,1,1,40,40,1,0,0,0,0,0,0,0,8,NA,0,2,4,6,8,10,12,14,16,8,8,1,8,4,146,14.6000003814697,15,23,0,12,0,3,1,1,3,4,4,1,1,3,4,3,3,4,4,4,4,4,0,0,3,3,NA,NA,NA,NA,4,442,393,395,1,0.9,NA,90,0,4,0,0,0,1,0.727272727272727,1
22,"809f71nf",2,1,100,1,20,10,30,80,90,170,14,0.470588237047195,47,1,1,14,NA,NA,NA,NA,NA,NA,9,1,5,"zfwu1g7b",1,70,0,16,5,5,7,2,0,0,1,1,1,1,1,1,1,1,50,20,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,10,5,120,12,12,18,0,3,1,2,0,1,2,3,3,3,1,3,3,3,3,3,3,3,3,3,1,0,3,3,NA,NA,NA,NA,3,449,400,402,1,0.8,NA,80,0,4,0,0,0,1,0.545454545454545,0
22,"809f71nf",2,1,100,1,20,80,100,80,20,100,45,0.800000011920929,80,0,0,0,NA,NA,NA,NA,NA,NA,12,1,3,"zfwu1g7b",1,70,0,16,5,5,7,2,0,0,1,1,1,1,1,1,1,1,50,20,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,10,5,120,12,12,18,0,3,1,2,0,1,2,3,3,3,1,3,3,3,3,3,3,3,3,3,1,0,3,3,NA,NA,NA,NA,3,449,400,402,1,0.8,NA,80,0,4,0,0,0,1,0.545454545454545,0
22,"809f71nf",1,1,100,1,15,60,75,85,40,125,34,0.680000007152557,68,1,1,34,NA,NA,1,50,50,NA,12,1,1,"zfwu1g7b",1,70,0,16,5,5,7,2,0,0,1,1,1,1,1,1,1,1,50,20,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,10,5,120,12,12,18,0,3,1,2,0,1,2,3,3,3,1,3,3,3,3,3,3,3,3,3,1,0,3,3,NA,NA,NA,NA,3,449,400,402,1,0.85,NA,85,0,4,0,0,0,1,0.545454545454545,0
22,"809f71nf",1,1,100,1,20,60,80,80,40,120,36,0.666666686534882,67,1,1,36,NA,NA,NA,NA,NA,NA,12,1,6,"zfwu1g7b",1,70,0,16,5,5,7,2,0,0,1,1,1,1,1,1,1,1,50,20,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,10,5,120,12,12,18,0,3,1,2,0,1,2,3,3,3,1,3,3,3,3,3,3,3,3,3,1,0,3,3,NA,NA,NA,NA,3,449,400,402,1,0.8,NA,80,0,4,0,0,0,1,0.545454545454545,0
22,"809f71nf",2,1,100,1,40,0,40,60,100,160,18,0.375,38,1,1,18,NA,NA,NA,NA,NA,NA,10,1,4,"zfwu1g7b",1,70,0,16,5,5,7,2,0,0,1,1,1,1,1,1,1,1,50,20,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,10,5,120,12,12,18,0,3,1,2,0,1,2,3,3,3,1,3,3,3,3,3,3,3,3,3,1,0,3,3,NA,NA,NA,NA,3,449,400,402,1,0.6,NA,60,0,4,0,0,0,1,0.545454545454545,0
22,"809f71nf",2,1,100,1,15,80,95,85,20,105,43,0.809523820877075,81,0,1,43,34,NA,NA,NA,NA,NA,11,1,7,"zfwu1g7b",1,70,0,16,5,5,7,2,0,0,1,1,1,1,1,1,1,1,50,20,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,10,5,120,12,12,18,0,3,1,2,0,1,2,3,3,3,1,3,3,3,3,3,3,3,3,3,1,0,3,3,NA,NA,NA,NA,3,449,400,402,1,0.85,NA,85,0,4,0,0,0,1,0.545454545454545,0
22,"809f71nf",2,1,100,1,20,99,119,80,1,81,54,0.987654328346252,99,0,0,0,NA,NA,NA,NA,NA,NA,11,1,2,"zfwu1g7b",1,70,0,16,5,5,7,2,0,0,1,1,1,1,1,1,1,1,50,20,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,10,5,120,12,12,18,0,3,1,2,0,1,2,3,3,3,1,3,3,3,3,3,3,3,3,3,1,0,3,3,NA,NA,NA,NA,3,449,400,402,1,0.8,NA,80,0,4,0,0,0,1,0.545454545454545,0
14,"80u17wdv",2,0,100,1,100,30,130,0,70,70,58,0,0,1,0,0,NA,NA,NA,NA,NA,NA,6,1,4,"cccbpqfg",1,60,0,10,10,9,10,4,0,0,1,1,1,0,0,0,1,1,40,20,1,1,1,0,0,0,0,0,16,NA,0,0,0,0,4,10,16,20,24,16,10,1,8,4,70,7,7,21,1,12,1,3,3,2,1,0,3,2,2,3,3,1,0,0,0,3,3,3,1,0,1,0,NA,NA,NA,NA,3,456,393,394,1,0,0,NA,0,1,1,0,0,0,0.272727272727273,1
14,"80u17wdv",2,1,100,1,80,100,180,20,0,20,81,1,100,0,1,81,NA,NA,NA,NA,NA,NA,5,1,5,"cccbpqfg",1,60,0,10,10,9,10,4,0,0,1,1,1,0,0,0,1,1,40,20,1,1,1,0,0,0,0,0,16,NA,0,0,0,0,4,10,16,20,24,16,10,1,8,4,70,7,7,21,1,12,1,3,3,2,1,0,3,2,2,3,3,1,0,0,0,3,3,3,1,0,1,0,NA,NA,NA,NA,3,456,393,394,1,0.2,NA,20,0,4,0,0,0,1,0.272727272727273,1
14,"80u17wdv",2,0,100,0,100,90,190,0,10,10,86,0,0,0,NA,100,NA,NA,NA,NA,NA,NA,7,0,2,"cccbpqfg",1,60,0,10,10,9,10,4,0,0,1,1,1,0,0,0,1,1,40,20,1,1,1,0,0,0,0,0,16,NA,0,0,0,0,4,10,16,20,24,16,10,1,8,4,70,7,7,21,1,12,1,3,3,2,1,0,3,2,2,3,3,1,0,0,0,3,3,3,1,0,1,0,NA,NA,NA,NA,3,456,393,394,0,0,0,NA,0,1,1,0,0,0,0.272727272727273,1
14,"80u17wdv",2,0,100,0,100,90,190,0,10,10,86,0,0,0,NA,100,NA,NA,NA,NA,NA,NA,8,0,3,"cccbpqfg",1,60,0,10,10,9,10,4,0,0,1,1,1,0,0,0,1,1,40,20,1,1,1,0,0,0,0,0,16,NA,0,0,0,0,4,10,16,20,24,16,10,1,8,4,70,7,7,21,1,12,1,3,3,2,1,0,3,2,2,3,3,1,0,0,0,3,3,3,1,0,1,0,NA,NA,NA,NA,3,456,393,394,0,0,0,NA,0,1,1,0,0,0,0.272727272727273,1
14,"80u17wdv",2,1,100,1,75,100,175,25,0,25,79,1,100,0,1,79,0,NA,NA,NA,NA,NA,7,1,7,"cccbpqfg",1,60,0,10,10,9,10,4,0,0,1,1,1,0,0,0,1,1,40,20,1,1,1,0,0,0,0,0,16,NA,0,0,0,0,4,10,16,20,24,16,10,1,8,4,70,7,7,21,1,12,1,3,3,2,1,0,3,2,2,3,3,1,0,0,0,3,3,3,1,0,1,0,NA,NA,NA,NA,3,456,393,394,1,0.25,NA,25,0,4,0,0,0,1,0.272727272727273,1
14,"80u17wdv",1,0,100,0,100,80,180,0,20,20,81,0,0,0,NA,100,NA,NA,0,0,100,NA,8,0,1,"cccbpqfg",1,60,0,10,10,9,10,4,0,0,1,1,1,0,0,0,1,1,40,20,1,1,1,0,0,0,0,0,16,NA,0,0,0,0,4,10,16,20,24,16,10,1,8,4,70,7,7,21,1,12,1,3,3,2,1,0,3,2,2,3,3,1,0,0,0,3,3,3,1,0,1,0,NA,NA,NA,NA,3,456,393,394,0,0,0,NA,0,1,1,0,0,0,0.272727272727273,1
14,"80u17wdv",1,1,100,1,90,25,115,10,75,85,52,0.117647059261799,12,1,0,0,NA,NA,NA,NA,NA,NA,8,1,6,"cccbpqfg",1,60,0,10,10,9,10,4,0,0,1,1,1,0,0,0,1,1,40,20,1,1,1,0,0,0,0,0,16,NA,0,0,0,0,4,10,16,20,24,16,10,1,8,4,70,7,7,21,1,12,1,3,3,2,1,0,3,2,2,3,3,1,0,0,0,3,3,3,1,0,1,0,NA,NA,NA,NA,3,456,393,394,1,0.1,NA,10,0,4,0,0,0,1,0.272727272727273,1
1,"8zv64do1",1,0,100,0,92,90,182,8,10,18,82,0.444444447755814,44,0,NA,92,NA,NA,NA,NA,NA,NA,1,0,4,"cccbpqfg",1,80,-25,36,8,8,9,5,0,1,1,1,1,0,0,0,0,1,40,40,1,1,1,1,1,0,1,1,10,16,0,2,6,8,12,13,16,20,22,12,16,0,8,4,183,18.2999992370605,18.5,23,0,8,1,3,3,3,3,3,3,3,3,3,3,1,0,0,0,4,3,3,3,0,2,0,NA,NA,NA,NA,3,463,393,393,0,0.08,8,NA,0,2,0,0,1,0,0.636363636363636,0
1,"8zv64do1",1,0,100,0,95,90,185,5,10,15,83,0.333333343267441,33,0,NA,95,NA,NA,0,0,100,NA,1,0,1,"cccbpqfg",1,80,-25,36,8,8,9,5,0,1,1,1,1,0,0,0,0,1,40,40,1,1,1,1,1,0,1,1,10,16,0,2,6,8,12,13,16,20,22,12,16,0,8,4,183,18.2999992370605,18.5,23,0,8,1,3,3,3,3,3,3,3,3,3,3,1,0,0,0,4,3,3,3,0,2,0,NA,NA,NA,NA,3,463,393,393,0,0.05,5,NA,0,2,0,0,1,0,0.636363636363636,0
1,"8zv64do1",1,0,100,1,96,80,176,4,20,24,79,0.16666667163372,17,1,0,0,NA,NA,NA,NA,NA,NA,1,1,6,"cccbpqfg",1,80,-25,36,8,8,9,5,0,1,1,1,1,0,0,0,0,1,40,40,1,1,1,1,1,0,1,1,10,16,0,2,6,8,12,13,16,20,22,12,16,0,8,4,183,18.2999992370605,18.5,23,0,8,1,3,3,3,3,3,3,3,3,3,3,1,0,0,0,4,3,3,3,0,2,0,NA,NA,NA,NA,3,463,393,393,1,0.04,4,NA,0,2,0,0,1,0,0.636363636363636,0
1,"8zv64do1",1,0,100,0,95,90,185,5,10,15,83,0.333333343267441,33,0,NA,95,92,NA,NA,NA,NA,NA,1,0,7,"cccbpqfg",1,80,-25,36,8,8,9,5,0,1,1,1,1,0,0,0,0,1,40,40,1,1,1,1,1,0,1,1,10,16,0,2,6,8,12,13,16,20,22,12,16,0,8,4,183,18.2999992370605,18.5,23,0,8,1,3,3,3,3,3,3,3,3,3,3,1,0,0,0,4,3,3,3,0,2,0,NA,NA,NA,NA,3,463,393,393,0,0.05,5,NA,0,2,0,0,1,0,0.636363636363636,0
1,"8zv64do1",1,0,100,1,95,60,155,5,40,45,70,0.111111111938953,11,1,0,0,NA,NA,NA,NA,NA,NA,1,1,3,"cccbpqfg",1,80,-25,36,8,8,9,5,0,1,1,1,1,0,0,0,0,1,40,40,1,1,1,1,1,0,1,1,10,16,0,2,6,8,12,13,16,20,22,12,16,0,8,4,183,18.2999992370605,18.5,23,0,8,1,3,3,3,3,3,3,3,3,3,3,1,0,0,0,4,3,3,3,0,2,0,NA,NA,NA,NA,3,463,393,393,1,0.05,5,NA,0,2,0,0,1,0,0.636363636363636,0
1,"8zv64do1",1,0,100,0,92,40,132,8,60,68,59,0.117647059261799,12,0,NA,92,NA,NA,NA,NA,NA,NA,1,0,2,"cccbpqfg",1,80,-25,36,8,8,9,5,0,1,1,1,1,0,0,0,0,1,40,40,1,1,1,1,1,0,1,1,10,16,0,2,6,8,12,13,16,20,22,12,16,0,8,4,183,18.2999992370605,18.5,23,0,8,1,3,3,3,3,3,3,3,3,3,3,1,0,0,0,4,3,3,3,0,2,0,NA,NA,NA,NA,3,463,393,393,0,0.08,8,NA,0,2,0,0,1,0,0.636363636363636,0
1,"8zv64do1",1,0,100,0,95,100,195,5,0,5,88,1,100,0,NA,95,NA,NA,NA,NA,NA,NA,1,0,5,"cccbpqfg",1,80,-25,36,8,8,9,5,0,1,1,1,1,0,0,0,0,1,40,40,1,1,1,1,1,0,1,1,10,16,0,2,6,8,12,13,16,20,22,12,16,0,8,4,183,18.2999992370605,18.5,23,0,8,1,3,3,3,3,3,3,3,3,3,3,1,0,0,0,4,3,3,3,0,2,0,NA,NA,NA,NA,3,463,393,393,0,0.05,5,NA,0,2,0,0,1,0,0.636363636363636,0
12,"amrvv7ay",1,0,100,1,49,30,79,51,70,121,36,0.421487599611282,42,1,1,36,NA,NA,NA,NA,NA,NA,7,1,2,"zfwu1g7b",1,70,0,16,7,6,9,7,0,1,1,1,1,0,0,0,0,1,50,20,1,1,0,0,0,0,0,0,4,NA,0,2,3,4,5,9,12,18,22,4,4,1,10,5,124,12.3999996185303,12.5,18,0,3,1,3,4,4,4,4,4,4,4,4,4,1,0,0,3,2,3,3,4,0,1,3,NA,NA,NA,NA,3,470,400,401,1,0.51,51,NA,0,2,0,0,1,0,0.363636363636364,0
12,"amrvv7ay",1,0,100,1,49,35,84,51,65,116,38,0.439655184745789,44,1,1,38,NA,NA,0,50,50,NA,7,1,1,"zfwu1g7b",1,70,0,16,7,6,9,7,0,1,1,1,1,0,0,0,0,1,50,20,1,1,0,0,0,0,0,0,4,NA,0,2,3,4,5,9,12,18,22,4,4,1,10,5,124,12.3999996185303,12.5,18,0,3,1,3,4,4,4,4,4,4,4,4,4,1,0,0,3,2,3,3,4,0,1,3,NA,NA,NA,NA,3,470,400,401,1,0.51,51,NA,0,2,0,0,1,0,0.363636363636364,0
12,"amrvv7ay",2,0,100,0,80,100,180,20,0,20,81,1,100,0,NA,80,NA,NA,NA,NA,NA,NA,6,0,6,"zfwu1g7b",1,70,0,16,7,6,9,7,0,1,1,1,1,0,0,0,0,1,50,20,1,1,0,0,0,0,0,0,4,NA,0,2,3,4,5,9,12,18,22,4,4,1,10,5,124,12.3999996185303,12.5,18,0,3,1,3,4,4,4,4,4,4,4,4,4,1,0,0,3,2,3,3,4,0,1,3,NA,NA,NA,NA,3,470,400,401,0,0.2,20,NA,0,2,0,0,1,0,0.363636363636364,0
12,"amrvv7ay",1,0,100,1,80,99,179,20,1,21,81,0.952380955219269,95,1,1,81,38,NA,NA,NA,NA,NA,8,1,7,"zfwu1g7b",1,70,0,16,7,6,9,7,0,1,1,1,1,0,0,0,0,1,50,20,1,1,0,0,0,0,0,0,4,NA,0,2,3,4,5,9,12,18,22,4,4,1,10,5,124,12.3999996185303,12.5,18,0,3,1,3,4,4,4,4,4,4,4,4,4,1,0,0,3,2,3,3,4,0,1,3,NA,NA,NA,NA,3,470,400,401,1,0.2,20,NA,0,2,0,0,1,0,0.363636363636364,0
12,"amrvv7ay",1,0,100,0,49,50,99,51,50,101,45,0.504950523376465,50,0,NA,49,NA,NA,NA,NA,NA,NA,7,0,4,"zfwu1g7b",1,70,0,16,7,6,9,7,0,1,1,1,1,0,0,0,0,1,50,20,1,1,0,0,0,0,0,0,4,NA,0,2,3,4,5,9,12,18,22,4,4,1,10,5,124,12.3999996185303,12.5,18,0,3,1,3,4,4,4,4,4,4,4,4,4,1,0,0,3,2,3,3,4,0,1,3,NA,NA,NA,NA,3,470,400,401,0,0.51,51,NA,0,2,0,0,1,0,0.363636363636364,0
12,"amrvv7ay",2,0,100,0,49,45,94,51,55,106,42,0.481132090091705,48,0,NA,49,NA,NA,NA,NA,NA,NA,5,0,3,"zfwu1g7b",1,70,0,16,7,6,9,7,0,1,1,1,1,0,0,0,0,1,50,20,1,1,0,0,0,0,0,0,4,NA,0,2,3,4,5,9,12,18,22,4,4,1,10,5,124,12.3999996185303,12.5,18,0,3,1,3,4,4,4,4,4,4,4,4,4,1,0,0,3,2,3,3,4,0,1,3,NA,NA,NA,NA,3,470,400,401,0,0.51,51,NA,0,2,0,0,1,0,0.363636363636364,0
12,"amrvv7ay",2,0,100,0,49,100,149,51,0,51,67,1,100,0,NA,49,NA,NA,NA,NA,NA,NA,7,0,5,"zfwu1g7b",1,70,0,16,7,6,9,7,0,1,1,1,1,0,0,0,0,1,50,20,1,1,0,0,0,0,0,0,4,NA,0,2,3,4,5,9,12,18,22,4,4,1,10,5,124,12.3999996185303,12.5,18,0,3,1,3,4,4,4,4,4,4,4,4,4,1,0,0,3,2,3,3,4,0,1,3,NA,NA,NA,NA,3,470,400,401,0,0.51,51,NA,0,2,0,0,1,0,0.363636363636364,0
6,"b3siop0e",2,1,100,1,20,80,100,80,20,100,45,0.800000011920929,80,0,1,45,45,NA,NA,NA,NA,NA,3,1,7,"zfwu1g7b",1,70,0,18,2,3,8,5,0,0,0,1,1,0,0,0,1,1,50,20,1,1,1,0,0,0,0,0,4,NA,0,0,0,1,2,2,3,3,3,4,6,1,10,5,133,13.3000001907349,13.5,24,0,12,0,3,0,1,4,2,2,2,1,3,3,1,1,2,2,3,2,3,0,1,2,2,NA,NA,NA,NA,3,477,400,400,1,0.8,NA,80,0,4,0,0,0,1,0.636363636363636,1
6,"b3siop0e",2,0,100,1,45,30,75,55,70,125,34,0.439999997615814,44,1,0,0,NA,NA,NA,NA,NA,NA,3,1,2,"zfwu1g7b",1,70,0,18,2,3,8,5,0,0,0,1,1,0,0,0,1,1,50,20,1,1,1,0,0,0,0,0,4,NA,0,0,0,1,2,2,3,3,3,4,6,1,10,5,133,13.3000001907349,13.5,24,0,12,0,3,0,1,4,2,2,2,1,3,3,1,1,2,2,3,2,3,0,1,2,2,NA,NA,NA,NA,3,477,400,400,1,0.55,55,NA,0,2,0,0,1,0,0.636363636363636,1
6,"b3siop0e",2,0,100,0,30,85,115,70,15,85,52,0.823529422283173,82,0,NA,30,NA,NA,NA,NA,NA,NA,1,0,5,"zfwu1g7b",1,70,0,18,2,3,8,5,0,0,0,1,1,0,0,0,1,1,50,20,1,1,1,0,0,0,0,0,4,NA,0,0,0,1,2,2,3,3,3,4,6,1,10,5,133,13.3000001907349,13.5,24,0,12,0,3,0,1,4,2,2,2,1,3,3,1,1,2,2,3,2,3,0,1,2,2,NA,NA,NA,NA,3,477,400,400,0,0.7,70,NA,0,2,0,0,1,0,0.636363636363636,1
6,"b3siop0e",1,0,100,1,60,40,100,40,60,100,45,0.400000005960464,40,1,1,45,NA,NA,1,60,40,NA,4,1,1,"zfwu1g7b",1,70,0,18,2,3,8,5,0,0,0,1,1,0,0,0,1,1,50,20,1,1,1,0,0,0,0,0,4,NA,0,0,0,1,2,2,3,3,3,4,6,1,10,5,133,13.3000001907349,13.5,24,0,12,0,3,0,1,4,2,2,2,1,3,3,1,1,2,2,3,2,3,0,1,2,2,NA,NA,NA,NA,3,477,400,400,1,0.4,40,NA,0,2,0,0,1,0,0.636363636363636,1
6,"b3siop0e",2,1,100,1,20,90,110,80,10,90,50,0.888888895511627,89,0,1,50,NA,NA,NA,NA,NA,NA,4,1,3,"zfwu1g7b",1,70,0,18,2,3,8,5,0,0,0,1,1,0,0,0,1,1,50,20,1,1,1,0,0,0,0,0,4,NA,0,0,0,1,2,2,3,3,3,4,6,1,10,5,133,13.3000001907349,13.5,24,0,12,0,3,0,1,4,2,2,2,1,3,3,1,1,2,2,3,2,3,0,1,2,2,NA,NA,NA,NA,3,477,400,400,1,0.8,NA,80,0,4,0,0,0,1,0.636363636363636,1
6,"b3siop0e",2,1,100,1,20,35,55,80,65,145,25,0.551724135875702,55,1,1,25,NA,NA,NA,NA,NA,NA,2,1,4,"zfwu1g7b",1,70,0,18,2,3,8,5,0,0,0,1,1,0,0,0,1,1,50,20,1,1,1,0,0,0,0,0,4,NA,0,0,0,1,2,2,3,3,3,4,6,1,10,5,133,13.3000001907349,13.5,24,0,12,0,3,0,1,4,2,2,2,1,3,3,1,1,2,2,3,2,3,0,1,2,2,NA,NA,NA,NA,3,477,400,400,1,0.8,NA,80,0,4,0,0,0,1,0.636363636363636,1
6,"b3siop0e",1,1,100,1,20,80,100,80,20,100,45,0.800000011920929,80,0,1,45,NA,NA,NA,NA,NA,NA,4,1,6,"zfwu1g7b",1,70,0,18,2,3,8,5,0,0,0,1,1,0,0,0,1,1,50,20,1,1,1,0,0,0,0,0,4,NA,0,0,0,1,2,2,3,3,3,4,6,1,10,5,133,13.3000001907349,13.5,24,0,12,0,3,0,1,4,2,2,2,1,3,3,1,1,2,2,3,2,3,0,1,2,2,NA,NA,NA,NA,3,477,400,400,1,0.8,NA,80,0,4,0,0,0,1,0.636363636363636,1
22,"b7qgwazj",2,0,100,0,100,100,200,0,0,0,90,0.5,50,0,NA,100,NA,NA,NA,NA,NA,NA,11,0,2,"cccbpqfg",1,60,0,20,8,7,10,2,0,1,1,1,1,0,0,0,0,1,40,20,1,1,1,0,0,0,1,0,12,NA,0,0,6,10,16,20,24,28,32,12,16,1,8,4,80,8,8,23,0,8,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,1,0,NA,NA,NA,NA,3,484,393,395,0,0,0,NA,1,1,1,0,0,0,0.818181818181818,0
22,"b7qgwazj",2,0,100,0,100,90,190,0,10,10,86,0,0,0,NA,100,NA,NA,NA,NA,NA,NA,12,0,3,"cccbpqfg",1,60,0,20,8,7,10,2,0,1,1,1,1,0,0,0,0,1,40,20,1,1,1,0,0,0,1,0,12,NA,0,0,6,10,16,20,24,28,32,12,16,1,8,4,80,8,8,23,0,8,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,1,0,NA,NA,NA,NA,3,484,393,395,0,0,0,NA,0,1,1,0,0,0,0.818181818181818,0
